"","ID","Location","Attendance","Hours","Minutes","Game Date","Highlights","HOME TEAM","HOME SCORE","HOME TEAM LOSS","HOME TEAM WIn","HOME TEAM Series loss","HOME TEAM Series win","AWAY TEAM","AWAY SCORE","AWAY TEAM LOSS","AWAY TEAM WIn","AWAY TEAM Series loss","AWAY TEAM Series win"
"469",21800487,"Bankers Life Fieldhouse","17923","2","08","12-23","Turner, Sabonis post double-doubles","IND","105","12","22","0","1","WAS","89","21","13","1","0"
"470",21800488,"TD Garden","18624","2","03","12-23","Irving: 25 points in 28 minutes","BOS","119","13","19","1","0","CHA","103","16","16","0","1"
"471",21800489,"Barclays Center","15310","2","05","12-23","Dinwiddie: 24 pts; Ayton: 26 pts, 18 reb","BKN","111","19","16","0","1","PHX","103","26","8","1","0"
"472",21800490,"Quicken Loans Arena","19432","2","04","12-23","Markkanen: 31 points, five 3-pointers","CLE","92","26","8","1","0","CHI","112","25","9","0","1"
"473",21800491,"Amway Center","18846","2","17","12-23","Johnson: 20 of 25 points in 3rd quarter","ORL","91","18","14","0","2","MIA","115","16","16","2","0"
"474",21800492,"Golden 1 Center","16643","2","19","12-23","Hield: 28 pts; Cauley-Stein: 22 pts, 17 reb","SAC","122","15","18","1","0","NOP","117","19","15","0","1"
"475",21800493,"Chesapeake Energy Arena","18203","2","26","12-23","Wiggins: 30 pts; Westbrook: 23pts/11reb/10ast","OKC","112","11","21","0","0","MIN","114","18","15","0","0"
"476",21800494,"ORACLE Arena","19596","2","22","12-23","Curry: 42 points, winning FG w/ 0.5 left","GSW","129","11","23","1","0","LAC","127","14","19","0","1"
"477",21800495,"Moda Center","19707","2","27","12-23","Lillard: 33 pts; Doncic: 23 pts/11reb/6ast","POR","121","14","19","1","0","DAL","118","17","15","0","1"
"478",21800496,"Staples Center","18997","2","10","12-23","Grizzlies outscore Lakers by 8 over final 3:42","LAL","99","14","19","0","1","MEM","107","16","17","1","0"
"479",21800497,"Madison Square Garden","19812","2","11","12-25","Antetokounmpo: 30 points, 14 rebounds","NYK","95","26","9","1","1","MIL","109","10","23","1","1"
"480",21800498,"Toyota Center","18055","2","17","12-25","Harden: 41 points, 7 assists","HOU","113","15","18","1","0","OKC","109","12","21","0","1"
"481",21800499,"TD Garden","18624","2","29","12-25","Irving: 40 points, 10 rebounds","BOS","121","13","20","0","1","PHI","114","13","22","1","0"
"482",21800500,"ORACLE Arena","19596","2","21","12-25","LeBron: 17 pts (exits in 3rd with groin injury)","GSW","101","12","23","0","0","LAL","127","14","20","0","0"
"483",21800501,"Vivint Smart Home Arena","18306","2","15","12-25","Gobert: 18 points, 14 rebounds, 7 blocks","UTA","117","18","17","0","1","POR","96","15","19","1","0"
"484",21800502,"Little Caesars Arena","17534","2","14","12-26","Griffin: 23 points, 9 rebounds, 6 assists","DET","106","16","16","0","0","WAS","95","22","13","0","0"
"485",21800503,"Amway Center","16755","2","24","12-26","Booker: 35 points, 8 assists, 7 rebounds","ORL","120","19","14","0","1","PHX","122","26","9","1","0"
"486",21800504,"State Farm Arena","15026","2","17","12-26","Eight Pacers score in double figures","ATL","121","24","9","1","0","IND","129","12","23","0","1"
"487",21800505,"Barclays Center","14309","2","46","12-26","Dinwiddie: 37 points, 11 assists off bench","BKN","134","19","17","0","0","CHA","132","17","16","0","0"
"488",21800506,"AmericanAirlines Arena","19902","2","10","12-26","Green's go-ahead 3 caps 17-point comeback","MIA","104","17","16","1","0","TOR","106","10","26","0","1"
"489",21800507,"United Center","21852","2","01","12-26","Towns: 20 points, 20 rebounds","CHI","94","26","9","1","0","MIN","119","18","16","0","1"
"490",21800508,"FedExForum","16424","2","12","12-26","Gasol: 20 pts, 9 reb, 6 ast, 4 blk","MEM","95","16","18","0","0","CLE","87","27","8","0","0"
"491",21800509,"American Airlines Center","20340","2","21","12-26","Doncic: 21 points, 9 rebounds, 10 assists","DAL","122","17","16","1","0","NOP","119","20","15","0","1"
"492",21800510,"AT&T Center","18408","2","12","12-26","DeRozan: 30 points, 7 rebounds, 5 assists","SAS","111","16","19","0","0","DEN","103","11","21","0","0"
"493",21800511,"Staples Center","19068","2","10","12-26","Harrell: 22 points, 9 rebounds, 5 blocks","LAC","127","14","20","0","1","SAC","118","16","18","1","0"
"494",21800512,"Toyota Center","18055","2","18","12-27","Harden: 45 pts (6th straight w/ 35 or more)","HOU","127","15","19","0","0","BOS","113","14","20","0","0"
"495",21800513,"Fiserv Forum","18058","2","10","12-27"," Giannis: 31 pts, 14 reb, 8 ast, 4 blk","MIL","112","10","24","1","2","NYK","96","27","9","2","1"
"496",21800514,"Golden 1 Center","17583","2","13","12-27","Bogdanovic hits game-winning 3 at buzzer","SAC","117","16","19","1","0","LAL","116","15","20","0","1"
"497",21800515,"Vivint Smart Home Arena","18306","2","19","12-27","Simmons: 13p/14r/12a; Embiid: 23p/15r/5b","UTA","97","19","17","1","0","PHI","114","13","23","0","1"
"498",21800516,"ORACLE Arena","19596","2","27","12-27","Lillard hits go-ahead 3 with 5.1 left in OT","GSW","109","13","23","0","1","POR","110","15","20","1","0"
"499",21800517,"Spectrum Center","19411","2","07","12-28","Parker: 17 points in 4th quarter","CHA","100","17","17","1","0","BKN","87","20","17","0","1"
"500",21800518,"Bankers Life Fieldhouse","17923","2","04","12-28","Sabonis: 19 points, 12 rebounds off bench","IND","125","12","24","0","0","DET","88","17","16","0","0"
"501",21800519,"Amway Center","18846","2","07","12-28","Vucevic: 30 points, 20 rebounds, 8 assists","ORL","116","19","15","1","0","TOR","87","11","26","0","1"
"502",21800520,"Capital One Arena","20409","2","06","12-28","Carter Jr.: 17 points, 13 rebounds, 3 blocks","WAS","92","23","13","0","0","CHI","101","26","10","0","0"
"503",21800521,"AmericanAirlines Arena","19617","2","05","12-28","Winslow: 24 points, 11 rebounds, 7 assists","MIA","118","17","17","0","0","CLE","94","28","8","0","0"
"504",21800522,"Target Center","18978","2","40","12-28","Collins: 21 points, 10 rebounds, 4 assists","MIN","120","19","16","0","0","ATL","123","24","10","0","0"
"505",21800523,"Smoothie King Center","18364","2","23","12-28","Davis: 48 pts, 17 reb; Doncic: 34 pts","NOP","114","20","16","1","1","DAL","112","18","16","1","1"
"506",21800524,"Pepsi Center","20076","2","17","12-28","Murray: 31 points, 6 rebounds, 3 assists","DEN","102","11","22","1","0","SAS","99","17","19","0","1"
"507",21800525,"Talking Stick Resort Arena","18055","2","03","12-28","Westbrook: 40 points, 12 rebounds, 8 assists","PHX","102","27","9","3","0","OKC","118","12","22","0","3"
"508",21800526,"Staples Center","18997","2","18","12-28","Williams: 36 points (11-11 FT) off bench","LAL","107","16","20","0","0","LAC","118","14","21","0","0"
"509",21800527,"Fiserv Forum","17918","2","12","12-29","Giannis: 31 points, 10 rebounds, 10 assists","MIL","129","10","25","0","0","BKN","115","21","17","0","0"
"510",21800528,"Smoothie King Center","17555","2","20","12-29","Harden: Third consecutive 40-point game","NOP","104","21","16","0","1","HOU","108","15","20","1","0"
"511",21800529,"State Farm Arena","16460","2","22","12-29","Carter: Season-high 21 points","ATL","111","24","11","1","1","CLE","108","29","8","1","1"
"512",21800530,"Capital One Arena","17197","2","20","12-29","Ariza: 24 points | Walker: 47 points","WAS","130","23","14","0","0","CHA","126","18","17","0","0"
"513",21800531,"FedExForum","17794","2","21","12-29","Celtics erase 19-point second-half deficit","MEM","103","17","18","0","0","BOS","112","14","21","0","0"
"514",21800532,"Vivint Smart Home Arena","18306","2","02","12-29","Gobert: 25 points, 16 rebounds","UTA","129","19","18","0","0","NYK","97","28","9","0","0"
"515",21800533,"Talking Stick Resort Arena","14975","2","15","12-29","Murray: 46 points, 6 rebounds, 8 assists","PHX","118","28","9","1","0","DEN","122","11","23","0","1"
"516",21800534,"Moda Center","19797","2","14","12-29","Thompson: 32 points (4/5 3PT)","POR","105","16","20","1","1","GSW","115","13","24","1","1"
"517",21800535,"Staples Center","19068","2","17","12-29","Aldridge: 38 points, 7 rebounds","LAC","111","15","21","1","1","SAS","122","17","20","1","1"
"518",21800536,"Amway Center","17761","2","18","12-30","Fournier hits game-winner at buzzer","ORL","109","19","16","1","0","DET","107","18","16","0","1"
"519",21800537,"AmericanAirlines Arena","19600","2","25","12-30","Towns: 34 pts, 18 reb, 7 ast, 6 blk, 3 stl","MIA","104","18","17","0","0","MIN","113","19","17","0","0"
"520",21800538,"Scotiabank Arena","19800","2","09","12-30","Leonard: 27 pts; Siakam: 20 pts, 12 reb","TOR","95","11","27","0","1","CHI","89","27","10","1","0"
"521",21800539,"American Airlines Center","20380","2","11","12-30","Doncic: 25 points, 7 assists; George: 36 points","DAL","105","18","17","0","1","OKC","103","13","22","1","0"
"522",21800540,"Moda Center","19393","2","12","12-30","McCollum: 26 points in 1st half, 35 total","POR","129","16","21","0","0","PHI","95","14","23","0","0"
"523",21800541,"Staples Center","18997","2","09","12-30","Lakers finish game on 18-4 run","LAL","121","16","21","1","1","SAC","114","17","19","1","1"
"524",21800549,"Scotiabank Arena","19800","2","19","01-01","Leonard (45 pts), Siakam (28) set career highs","TOR","122","11","28","0","1","UTA","116","20","18","1","0"
"525",21800550,"Fiserv Forum","17534","2","09","01-01","Bucks starters combine for 93 points","MIL","121","10","26","0","2","DET","98","19","16","2","0"
"526",21800551,"Pepsi Center","19520","2","14","01-01","Jokic: 19 points, 14 rebounds, 15 assists","DEN","115","11","24","0","0","NYK","108","29","9","0","0"
"527",21800552,"Golden 1 Center","17583","2","22","01-01","Nurkic: 24 pts, 23 reb, 7 blk, 5 stl, 5 blk","SAC","108","18","19","0","0","POR","113","16","22","0","0"
"528",21800553,"Staples Center","17868","2","33","01-01","Embiid: 28 points, 19 rebounds, 3 blocks","LAC","113","16","21","1","0","PHI","119","14","24","0","1"
"529",21800554,"Spectrum Center","16955","2","05","01-02","Doncic: 18 points, 10 rebounds","CHA","84","19","18","0","0","DAL","122","19","18","0","0"
"530",21800555,"Quicken Loans Arena","19432","1","57","01-02","Richardson: 24 points, 5 assists","CLE","92","30","8","1","0","MIA","117","18","18","0","1"
"531",21800556,"Capital One Arena","15324","2","09","01-02","Beal: 24 pts / Bryant: 16 pts, 15 reb","WAS","114","23","15","1","1","ATL","98","26","11","1","1"
"532",21800557,"Barclays Center","16890","2","10","01-02","Davis: 34 points, 26 rebounds in loss","BKN","126","21","18","1","0","NOP","121","22","17","0","1"
"533",21800558,"TD Garden","18624","2","10","01-02","Hayward: Season-high 35 points","BOS","115","15","22","0","1","MIN","102","21","17","1","0"
"534",21800559,"United Center","19013","1","54","01-02","Vucevic: 22 points, 12 rebounds","CHI","84","28","10","1","1","ORL","112","20","17","1","1"
"535",21800560,"FedExForum","14109","2","13","01-02","Griffin: 26 points, 8 rebounds, 7 assists","MEM","94","19","18","0","0","DET","101","19","17","0","0"
"536",21800561,"Talking Stick Resort Arena","15226","2","29","01-02","Embiid: 42 points, 18 rebounds","PHX","127","30","9","1","0","PHI","132","14","25","0","1"
"537",21800562,"Staples Center","18997","2","25","01-02","George: 37 points, 4 steals","LAL","100","17","21","0","0","OKC","107","13","24","0","0"
"538",21800563,"AT&T Center","18354","2","18","01-03","DeRozan: First career triple-double","SAS","125","17","22","0","0","TOR","107","12","28","0","0"
"539",21800564,"Golden 1 Center","17583","2","15","01-03","Murray: 17 of 36 points in fourth quarter","SAC","113","19","19","1","0","DEN","117","11","25","0","1"
"540",21800565,"ORACLE Arena","19596","2","31","01-03","Harden: 44 points, game-winning 3-pointer","GSW","134","14","25","1","0","HOU","135","15","22","0","1"
"541",21800566,"TD Garden","18624","2","06","01-04","Hayward: 16 pts, 11 reb, 8 ast off bench","BOS","114","15","23","1","0","DAL","93","20","18","0","1"
"542",21800567,"Quicken Loans Arena","19432","2","02","01-04","Jazz: 8 players score in double figures","CLE","91","31","8","0","0","UTA","117","20","19","0","0"
"543",21800568,"AmericanAirlines Arena","19600","2","17","01-04","Whiteside: 21 points, 18 rebounds","MIA","115","18","19","1","1","WAS","109","24","15","1","1"
"544",21800569,"United Center","21284","2","21","01-04","Oladipo 3 wins it with 0.3 seconds left","CHI","116","29","10","2","0","IND","119","12","26","0","2"
"545",21800570,"FedExForum","16683","2","22","01-04","Russell: 23 points, 10 assists","MEM","100","20","18","0","1","BKN","109","21","19","1","0"
"546",21800571,"Target Center","14355","2","11","01-04","Towns: 29 points, 15 rebounds","MIN","120","21","18","0","0","ORL","103","21","17","0","0"
"547",21800572,"Fiserv Forum","17632","2","12","01-04","Bucks outscore Hawks 43-14 in 1st quarter","MIL","144","10","27","0","0","ATL","112","27","11","0","0"
"548",21800573,"Talking Stick Resort Arena","14764","2","12","01-04","Gallinari: 21 points, 7 rebounds, 6 assists","PHX","111","31","9","2","0","LAC","121","16","22","0","2"
"549",21800574,"Staples Center","18997","2","18","01-04","Knicks snap 8-game losing streak","LAL","112","18","21","0","0","NYK","119","29","10","0","0"
"550",21800575,"Moda Center","19393","2","13","01-04","George, Westbrook combine for 68 points","POR","109","17","22","0","0","OKC","111","13","25","0","0"
"551",21800576,"Pepsi Center","19861","2","12","01-05","Jokic: 39 points, 12 rebounds, 6 assists","DEN","123","11","26","1","0","CHA","110","20","18","0","1"
"552",21800577,"Little Caesars Arena","17255","2","18","01-05","Mitchell: 24 of 26 points in second half","DET","105","20","17","0","0","UTA","110","20","20","0","0"
"553",21800578,"Wells Fargo Center","20656","2","14","01-05","Simmons: 20 points, 14 rebounds, 11 assists","PHI","106","14","26","0","0","DAL","100","21","18","0","0"
"554",21800579,"Quicken Loans Arena","19432","2","07","01-05","Davis, Holiday, Randle all score 20-plus ","CLE","98","32","8","0","0","NOP","133","22","18","0","0"
"555",21800580,"Fiserv Forum","18028","2","14","01-05","Leonard: 30 pts; Giannis: 43 pts, 18 reb","MIL","116","11","27","0","2","TOR","123","12","29","2","0"
"556",21800581,"AT&T Center","18354","2","08","01-05","Spurs earn 12th win in past 15 games","SAS","108","17","23","1","0","MEM","88","21","18","0","1"
"557",21800582,"Moda Center","19577","2","06","01-05","Harden: 38 pts; Nurkic: 25 pts, 15 reb","POR","110","17","23","1","1","HOU","101","16","22","1","1"
"558",21800583,"Golden 1 Center","17583","2","06","01-05","Teams combine for record 41 3-pointers","SAC","123","20","19","2","0","GSW","127","14","26","0","2"
"559",21800584,"United Center","19265","2","02","01-06","Russell: 28 points, 5 assists","CHI","100","30","10","1","0","BKN","117","21","20","0","1"
"560",21800585,"Target Center","18978","2","15","01-06","Towns: 28 points, 18 rebounds","MIN","108","21","19","1","1","LAL","86","19","21","1","1"
"561",21800586,"Staples Center","16616","2","07","01-06","Harris: 28 points, 9 rebounds","LAC","106","16","23","0","1","ORL","96","22","17","1","0"
"562",21800587,"State Farm Arena","16630","2","07","01-06","Young: 19 points; Collins: 13 pts, 13 rbs","ATL","106","27","12","0","2","MIA","82","19","19","2","0"
"563",21800588,"Chesapeake Energy Arena","18203","2","05","01-06","Wizards earn first win in Oklahoma City","OKC","98","14","25","0","1","WAS","116","24","16","1","0"
"564",21800589,"Scotiabank Arena","19800","2","04","01-06","Eight Raptors score in double figures","TOR","121","12","30","0","1","IND","105","13","26","1","0"
"565",21800590,"Talking Stick Resort Arena","13110","2","19","01-06","Walker: 18 of 29 points in final 4:25","PHX","113","32","9","0","0","CHA","119","20","19","0","0"
"566",21800591,"Little Caesars Arena","13107","2","12","01-07","Popovich ties Sloan for 3rd all-time in wins","DET","107","21","17","0","0","SAS","119","17","24","0","0"
"567",21800592,"TD Garden","18624","2","06","01-07","Eight Celtics score in double digits","BOS","116","15","24","0","0","BKN","95","22","20","0","0"
"568",21800593,"Toyota Center","18055","2","09","01-07","Harden: 32 points, 14 assists","HOU","125","16","23","0","1","DEN","113","12","26","1","0"
"569",21800594,"Fiserv Forum","17341","2","08","01-07","Antetokounmpo: 30 points, 10 rebounds","MIL","114","11","28","0","0","UTA","102","21","20","0","0"
"570",21800595,"Smoothie King Center","14624","2","10","01-07","Davis: 36 points, 13 rebounds","NOP","114","22","19","1","0","MEM","95","22","18","0","1"
"571",21800596,"American Airlines Center","20354","2","20","01-07","Ingram: 29 points; Doncic: 27 points","DAL","97","22","18","2","0","LAL","107","19","22","0","2"
"572",21800597,"Moda Center","19026","2","07","01-07","Nurkic: 20 points, 8 rebounds","POR","111","17","24","0","1","NYK","101","30","10","1","0"
"573",21800598,"Golden 1 Center","15724","2","01","01-07","Bogdanovic: 15 pts, 8 reb, 7 ast","SAC","111","20","20","0","1","ORL","95","23","17","1","0"
"574",21800599,"Quicken Loans Arena","19432","2","11","01-08","Young: 26 points; Bogdanovic: 23 points","CLE","115","33","8","1","1","IND","123","13","27","1","1"
